,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
35,287,65d3de35c465d413c5ad591f,2024-02-19T23:03:17.103000Z,_cherik#0,karmaticacid#0,for coordinating lots of dapp fixes for the QF rounds (both polygon & meta pool) and getting them up just in time,65d32688c465d413c5acb5d6,0,0,divine_comedian,karmaticacid,juan_work,32.3333333333333,89,False,for coordinating lots of dapp fixes for the QF rounds (both polygon & meta pool) and getting them up just in time
36,163,65ca380a7a231cf482eab639,2024-02-12T15:23:54.732000Z,mohammad_ranjbar_z#0,rolazo,"For finally solving the issue with the pipeline, you're the best guys!",65ca37617a231cf482eab21a,0,0,divine_comedian,hanners717,juan_work,32.3333333333333,89,False,"For finally solving the issue with the pipeline, you're the best guys!"
45,168,65ca47267a231cf482eac4fb,2024-02-12T16:28:22.498000Z,geleeroyale,greenbee9327,for spending time to discuss CI pipeline issue together and identifying the rootcause. This is super critical for us to identify breaking changes sooner. Great work!!,65ca37617a231cf482eab217,0,0,divine_comedian,karmaticacid,andrealomelin,36.6666666666667,89,False,for spending time to discuss CI pipeline issue together and identifying the rootcause. This is super critical for us to identify breaking changes sooner. Great work!!
60,255,65d26c20c465d413c5ac1928,2024-02-18T20:44:16.948000Z,Maryjaf#2478,greenbee9327,"for being available, testing and verifying several issues for the QF release. She also stretched Thursday and today in order to ensure every task was deployed with great quality 👏🏻👏🏻",0,0,65d26c20c465d413c5ac1886,divine_comedian,almondoyealmond,juan_work,1.66666666666667,55,False,"for being available, testing and verifying several issues for the QF release. She also stretched Thursday and today in order to ensure every task was deployed with great quality 👏🏻👏🏻"
91,139,65c5ec1a7a231cf482e6b09a,2024-02-09T09:10:50.402000Z,oyealmond#0,snakey_jakey.,"for working incredibly hard with an incredibly hard task of finding Solana projects for the Giveth incentive. Your work is noticed and appreciated, hope you hit the finish line 🏎️",65c507547a231cf482e584bf,0,0,divine_comedian,karmaticacid,juan_work,21.0,55,False,"for working incredibly hard with an incredibly hard task of finding Solana projects for the Giveth incentive. Your work is noticed and appreciated, hope you hit the finish line 🏎️"
95,302,65d5cfaac465d413c5aecbc7,2024-02-21T10:25:46.683000Z,Maryjaf#2478,greenbee9327,"for testing and verifying so many issues across QF round, Solana, Superfluid meticulously and then closing them.",65d32285c465d413c5acb079,0,0,divine_comedian,almondoyealmond,juan_work,9.66666666666667,55,False,"for testing and verifying so many issues across QF round, Solana, Superfluid meticulously and then closing them."
100,399,65dc513ec465d413c5b3beaf,2024-02-26T08:52:14.818000Z,Amin#2164,greenbee9327,for successful giveth arbitrum integration in just 5 days,65dc50dec465d413c5b3bbfe,0,0,whyldwanderer,hanners717,nicbals,9.66666666666667,55,False,for successful giveth arbitrum integration in just 5 days
111,266,65d34970c465d413c5accbfd,2024-02-19T12:28:32.808000Z,_cherik#0,moenick,"for doing a lot of back-to-back QA and fixings, checking and fixing, removing conflicts, and being around for 3 days for the QF release. Thank you so much",65d32688c465d413c5acb5d6,0,0,divine_comedian,karmaticacid,juan_work,22.6666666666667,55,False,"for doing a lot of back-to-back QA and fixings, checking and fixing, removing conflicts, and being around for 3 days for the QF release. Thank you so much"
118,265,65d34970c465d413c5accbfc,2024-02-19T12:28:32.808000Z,Maryjaf#2478,moenick,"for doing a lot of back-to-back QA and fixings, checking and fixing, removing conflicts, and being around for 3 days for the QF release. Thank you so much",65d32285c465d413c5acb079,0,0,divine_comedian,almondoyealmond,juan_work,8.66666666666667,55,False,"for doing a lot of back-to-back QA and fixings, checking and fixing, removing conflicts, and being around for 3 days for the QF release. Thank you so much"
123,419,65dcd5f4c465d413c5b4307c,2024-02-26T18:18:28.447000Z,Amin#2164,divine_comedian#0,"for their work over the weekend on releasing the Abritrum Integration! Done in record team, great work on adding another chain to the GIveth Dapp.",65dc50dec465d413c5b3bbfe,0,0,whyldwanderer,hanners717,nicbals,8.66666666666667,55,False,"for their work over the weekend on releasing the Abritrum Integration! Done in record team, great work on adding another chain to the GIveth Dapp."
