,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
7,204,65a146d63de0181dea6ebe5b,2024-01-12T14:04:06.548000Z,whyldwanderer#0,divine_comedian#0,"for doing an incredible job at user support in our discord, she is so patient and thorough in her responses, also standing firm in our policies, being transparent with project owners and donors. Overall she does an amazing job at a very challenging and endless job!",659ee19c3de0181dea6c96ea,0,0,mettodo7010,brichis,mateodaza,11.3333333333333,89.0,False,"for doing an incredible job at user support in our discord, she is so patient and thorough in her responses, also standing firm in our policies, being transparent with project owners and donors. Overall she does an amazing job at a very challenging and endless job!"
11,130,65a00a493de0181dea6d919b,2024-01-11T15:33:29.112000Z,carlos096,divine_comedian#0,"for dilligently checking our system resources, back-end logs, rate limits etc. to catch the issues that are causing performance quality drops - they spent lots of time, energy and thought to troubleshoot issues and proactively coordinate to resolve them.",0,0,6599374e3de0181dea68e0fc,mettodo7010,brichis,divine_comedian,34.0,89.0,False,"for dilligently checking our system resources, back-end logs, rate limits etc. to catch the issues that are causing performance quality drops - they spent lots of time, energy and thought to troubleshoot issues and proactively coordinate to resolve them."
12,120,65a009523de0181dea6d8d84,2024-01-11T15:29:22.157000Z,missgene#0,divine_comedian#0,"for going through very meticulously all of the transactions made during the QF round and then teaming up to make sure all of the missed donation transactions are caught and added into the Giveth database! Over 500 missed donations caught, amazing work!",0,0,6596d0bb3de0181dea67556c,mettodo7010,freshelle,divine_comedian,18.3333333333333,89.0,False,"for going through very meticulously all of the transactions made during the QF round and then teaming up to make sure all of the missed donation transactions are caught and added into the Giveth database! Over 500 missed donations caught, amazing work!"
13,135,65a00b373de0181dea6d9818,2024-01-11T15:37:27.987000Z,missgene#0,karmaticacid#0,"for the HUGE amounts of work they put in/are putting into tracking lost donations in the Giving Season round. it's a lot of manual work, and a tough problem to solve, but we're getting those donations in the database & all our projects will be better off for it",65a009523de0181dea6d8d84,0,6596d0bb3de0181dea67556c,mettodo7010,freshelle,divine_comedian,18.3333333333333,89.0,False,"for the HUGE amounts of work they put in/are putting into tracking lost donations in the Giving Season round. it's a lot of manual work, and a tough problem to solve, but we're getting those donations in the database & all our projects will be better off for it"
14,81,659c60643de0181dea6b39b7,2024-01-08T20:51:48.350000Z,carlos096,karmaticacid#0,"for doing an awesome job coordinating around quick issues & hot fixes for the polygon round, and working so hard to get things done quickly so that we meet the needs of this super important client!",0,0,6599374e3de0181dea68e0fc,mettodo7010,brichis,divine_comedian,18.3333333333333,89.0,False,"for doing an awesome job coordinating around quick issues & hot fixes for the polygon round, and working so hard to get things done quickly so that we meet the needs of this super important client!"
15,136,65a00b373de0181dea6d9817,2024-01-11T15:37:27.987000Z,carlos096,karmaticacid#0,"for the HUGE amounts of work they put in/are putting into tracking lost donations in the Giving Season round. it's a lot of manual work, and a tough problem to solve, but we're getting those donations in the database & all our projects will be better off for it",65a009523de0181dea6d8d83,0,6599374e3de0181dea68e0fc,mettodo7010,brichis,divine_comedian,11.3333333333333,89.0,False,"for the HUGE amounts of work they put in/are putting into tracking lost donations in the Giving Season round. it's a lot of manual work, and a tough problem to solve, but we're getting those donations in the database & all our projects will be better off for it"
16,226,65a5aa74794ccb911d3d056f,2024-01-15T21:58:12.698000Z,carlos096,griffgreen#0,"For kicking sooooooo much ass leading up to the Polygon Round, we had SUCH a smooth launch today, and there is no way that would have been the case even just a few days ago without your help. We really pulled out all the stops and handled what seems to be around 500 donations in just a few hours with very few errors. This was due to a lot of work in the past month from you and the rest of the team leading up to this. WELL DONE!",0,0,6599374e3de0181dea68e0fc,mettodo7010,brichis,divine_comedian,29.6666666666667,89.0,False,"For kicking sooooooo much ass leading up to the Polygon Round, we had SUCH a smooth launch today, and there is no way that would have been the case even just a few days ago without your help. We really pulled out all the stops and handled what seems to be around 500 donations in just a few hours with very few errors. This was due to a lot of work in the past month from you and the rest of the team leading up to this. WELL DONE!"
28,124,65a00a473de0181dea6d9059,2024-01-11T15:33:27.671000Z,mateodazab#0,Maryjaf#2478,for working hard on multisig project,6596ca5f3de0181dea674ab5,0,0,whyldwanderer,karmaticacid,danibelle_the_uno_and_only,4.33333333333333,55.0,False,for working hard on multisig project
29,133,65a00ae23de0181dea6d92cd,2024-01-11T15:36:02.516000Z,geleeroyale,karmaticacid#0,"for taking stress testing SERIOUSLY! I see you guys all over the place, watching, reporting,, fixing... and I can say how grateful I am to see all this work going into scaling our dapp so we can impress in the polygon round & beyond",65a00a493de0181dea6d9199,0,0,whyldwanderer,freshelle,divine_comedian,25.3333333333333,55.0,False,"for taking stress testing SERIOUSLY! I see you guys all over the place, watching, reporting,, fixing... and I can say how grateful I am to see all this work going into scaling our dapp so we can impress in the polygon round & beyond"
31,118,65a008e93de0181dea6d8a66,2024-01-11T15:27:37.491000Z,freshelle,divine_comedian#0,"for all the work that went into publishing the clockify guide for contributors, documentating all the steps, creating videos and screenshots, lots of great work to help onboard effectively into using clockify!",659c5be03de0181dea6b34aa,0,6596f0583de0181dea676347,whyldwanderer,brichis,divine_comedian,7.0,55.0,False,"for all the work that went into publishing the clockify guide for contributors, documentating all the steps, creating videos and screenshots, lots of great work to help onboard effectively into using clockify!"
