index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
56,6690e0ee9b533b9d8fec5b95,2024-07-12T07:53:18.031000Z,greenbee9327,mohammad_ranjbar_z,For working a lot to interview the full stack postition candidates and make a shortlist from lots of send applications,0,144,55,,6690e0799b533b9d8fec5956,6690e0799b533b9d8fec5956,True,False,False,divine_comedian,work_0xj4an,geleeroyale,0.0,144
97,669979fc9b533b9d8ff4e821,2024-07-18T20:24:28.848000Z,Amin#2164,divine_comedian#0,for providing a great PR to update our DeVouch Resolver contract to be upgradeable,13,144,3,,,,False,False,False,forestkeeperio,work_0xj4an,ramin,53.3333333333333,141
62,669533de9b533b9d8ff1f204,2024-07-15T14:36:14.133000Z,annakaic,zeptimusq#0,for promoting pairwsie to get more users! love u,3,144,5,,,,False,False,False,divine_comedian,work_0xj4an,ramin,50.6666666666667,141
202,66a26bd5a0f14863528e0868,2024-07-25T15:14:29.145000Z,Amin#2164,karmaticacid#0,for finishing the GIVeconomy dune dashboard!!! it was so much work and I'm so happy we finally have it done!! <3,89,144,3,,,,False,False,False,forestkeeperio,work_0xj4an,ramin,78.6666666666667,141
144,669e7648a0f1486352883463,2024-07-22T15:10:00.120000Z,Amin#2164,karmaticacid#0,"for suggesting nextGIV on Polygon zkEVM for our GIVeconomy integration over there. it seems like a super interesting alternative that will give us advantages like fast bridging w/ less needed liquidity, and who knows what else xERC-20 can do. I love that Amin is always thinking critically about improvements to technical solutions. it makes a HUGE difference",8,144,3,,,,False,False,False,forestkeeperio,work_0xj4an,ramin,51.6666666666667,141
105,66997bad9b533b9d8ff4edd5,2024-07-18T20:31:41.645000Z,hanners717#0,divine_comedian#0,"for their continued work on the leadership review, processing reports, creating loom videos and putting delicate thought into each step of the process and also their forward thinking in analyzing how this can be optimized for future reviews",144,21,3,669536399b533b9d8ff1f8f2,,,False,False,False,divine_comedian,cherrywiner,ramin,8.0,141
64,669536399b533b9d8ff1f8f2,2024-07-15T14:46:17.405000Z,hanners717#0,nikolacreatrix#0,"for the continuous work that goes into moving with the Leadership Review process that has been lengthy but very insightful! Reviewing the data, making sure nothing gets missed in the final reports, remaining with the highest standards possible and making sure we provide the best outcome possible - this work goes unseen by most. This process wouldn't be possible without you. 🙏 💜",144,55,3,,,,False,False,False,divine_comedian,cherrywiner,ramin,67.3333333333333,141
274,66aa4157476b50fa69897822,2024-07-31T13:51:19.622000Z,Amin#2164,geleeroyale,for being the heart and soul of this project for so many years now. I would feel lost without you 💜,13,144,3,,,,False,False,False,forestkeeperio,work_0xj4an,ramin,53.3333333333333,141
277,66aa6fed476b50fa69899e94,2024-07-31T17:10:05.569000Z,Amin#2164,greenbee9327,for guiding Mohammad on the Giveconomy contracts and launching the GIV on polygonzkevm. This is crucial and commendable effort for sharing knowledge and multiplying Amin's availability 👏👏👏,55,144,3,,,,False,False,False,forestkeeperio,work_0xj4an,ramin,67.3333333333333,141
18,668ba7a59b533b9d8fe9d003,2024-07-08T08:47:33.266000Z,snakey_jakey.,freshelle,"for his efforts and patience in answering my questions about Giveth's projected revenue, upcoming grants and partnerships. I think he had to go through his list somewhere, or double check messages over different places.. so thank you so much for providing me valuable info! This is helpful in our budgeting and forecasting 🙏🏽",144,144,5,,,,False,False,False,paslar,work_0xj4an,ramin,97.6666666666667,139
