,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
12,408,643826d896fdb027fe0ad575,2023-04-13T15:59:20.642000Z,griffgreen#0,ClaraZi#5313,for brainstorming and frantic scoreboarding in the sub-dao session yesterday - some valuable ideas and direction came out of the session for the new formation of WG in Giveth,0,0,64380b9b96fdb027fe0ad200,danibelle_the_uno_and_only,nicbals,missgene,48.0,144.0,False,for brainstorming and frantic scoreboarding in the sub-dao session yesterday - some valuable ideas and direction came out of the session for the new formation of WG in Giveth
25,451,64384b0b96fdb027fe0ad73b,2023-04-13T18:33:47.511000Z,griffgreen#0,freshelle#0,for meeting with Mitch and I in such a short notice to prepare for the subdaoification hack session. Your thoughts and input are valuable to push this forward.,0,0,6438153a96fdb027fe0ad2d9,danibelle_the_uno_and_only,nicbals,missgene,29.666666666666668,89.0,False,for meeting with Mitch and I in such a short notice to prepare for the subdaoification hack session. Your thoughts and input are valuable to push this forward.
29,157,642edab092a3545fde2c7d90,2023-04-06T14:44:00.181000Z,aabugosh#0,ClaraZi#5313,for research into ways to improve Giveth SEO and detailed explanation to the comms team this week. It was really interesting and I learned a lot.,0,0,642ed3ac92a3545fde2c7ad0,suga,nicbals,toraif,34.0,89.0,False,for research into ways to improve Giveth SEO and detailed explanation to the comms team this week. It was really interesting and I learned a lot.
38,283,6434565bbe6862fbf6b9c526,2023-04-10T18:32:59.752000Z,cuidadopeligro#0,nikolacreatrix#0,"for doing an excellent job during the first Giveth Ambassador Program session being so inclusive and bilingual, hosting together, and supporting each other!",0,0,6434505abe6862fbf6b9c4b6,suga,nicbals,missgene,22.666666666666668,55.0,False,"for doing an excellent job during the first Giveth Ambassador Program session being so inclusive and bilingual, hosting together, and supporting each other!"
49,52,642d608092a3545fde2c7841,2023-04-05T11:50:24.144000Z,geleeroyale#0,freshelle#0,for sharing a paid RPC endpoint to be used in frontend and metamask so I can access the nrGIV Aragon page!!,642e7f2f92a3545fde2c792f,0,0,clarazi,hanners717,cori,4.333333333333333,55.0,False,for sharing a paid RPC endpoint to be used in frontend and metamask so I can access the nrGIV Aragon page!!
52,407,643826d896fdb027fe0ad56d,2023-04-13T15:59:20.233000Z,ZER8🧠#9093,ClaraZi#5313,for brainstorming and frantic scoreboarding in the sub-dao session yesterday - some valuable ideas and direction came out of the session for the new formation of WG in Giveth,64380b9a96fdb027fe0ad1f8,0,0,clarazi,nicbals,brichis,25.333333333333332,55.0,False,for brainstorming and frantic scoreboarding in the sub-dao session yesterday - some valuable ideas and direction came out of the session for the new formation of WG in Giveth
61,185,642ee25b92a3545fde2c7ef4,2023-04-06T15:16:43.608000Z,aabugosh#0,Cori#8483,"for leading a kickass session on SEO during the comms call this week, this was so valuable",0,0,642ed3ac92a3545fde2c7ad0,suga,nicbals,toraif,12.333333333333334,34.0,False,"for leading a kickass session on SEO during the comms call this week, this was so valuable"
71,275,643453b3be6862fbf6b9c4da,2023-04-10T18:21:39.227000Z,ZER8🧠#9093,oyealmond#0,for joining the kick off call of the Giveth Ambassador program! We're so excited to have you!,64344e52be6862fbf6b9c43b,0,0,clarazi,nicbals,brichis,5.333333333333333,34.0,False,for joining the kick off call of the Giveth Ambassador program! We're so excited to have you!
72,277,643453b4be6862fbf6b9c4ea,2023-04-10T18:21:40.030000Z,Rohekbenitez#8753,oyealmond#0,for joining the kick off call of the Giveth Ambassador program! We're so excited to have you!,64344e55be6862fbf6b9c443,0,0,clarazi,hanners717,missgene,2.6666666666666665,34.0,False,for joining the kick off call of the Giveth Ambassador program! We're so excited to have you!
73,278,643453b4be6862fbf6b9c4f1,2023-04-10T18:21:40.347000Z,Sohobiit#2746,oyealmond#0,for joining the kick off call of the Giveth Ambassador program! We're so excited to have you!,64344e56be6862fbf6b9c44b,0,0,clarazi,nicbals,brichis,8.0,34.0,False,for joining the kick off call of the Giveth Ambassador program! We're so excited to have you!
