,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
2,233,66c758148d62c5cc99df7876,2024-08-22T15:24:04.362000Z,spacemonk5821,ae2079,for fast progres on front-end of Qacc,0,66c755838d62c5cc99df66f2,66c7320e8d62c5cc99df2793,nicbals,work_0xj4an,chuygarcia.eth,1.66666666666667,144,False,for fast progres on front-end of Qacc
3,211,66c755838d62c5cc99df66f2,2024-08-22T15:13:07.374000Z,spacemonk5821,Amin#2164,for their progress on qacc frontend development,0,0,66c7320e8d62c5cc99df2793,nicbals,work_0xj4an,chuygarcia.eth,49.6666666666667,144,False,for their progress on qacc frontend development
11,237,66c7584a8d62c5cc99df7a82,2024-08-22T15:24:58.745000Z,divine_comedian#0,greenbee9327,for wrapping endaoment integration into Giveth and releasing on priority,0,0,66b34d17476b50fa69921499,nicbals,work_0xj4an,chuygarcia.eth,50.6666666666667,144,False,for wrapping endaoment integration into Giveth and releasing on priority
26,345,66d0a9a60305efa318364be4,2024-08-29T17:02:30.160000Z,divine_comedian#0,cherrywiner,"facilitating the DAO ops call. even with a smaller group, the meeting was engaging and productive",0,0,66c723828d62c5cc99df20f9,nicbals,work_0xj4an,chuygarcia.eth,50.6666666666667,144,False,"facilitating the DAO ops call. even with a smaller group, the meeting was engaging and productive"
27,350,66d20e900305efa318373c98,2024-08-30T18:25:20.195000Z,divine_comedian#0,griffgreen#0,"for rocking the devouch space, he really killed it! <mic drop gif>",0,0,66bdb427309ac91dd5c7dbd7,nicbals,work_0xj4an,chuygarcia.eth,50.6666666666667,144,False,"for rocking the devouch space, he really killed it! <mic drop gif>"
28,10,66b0f293476b50fa698fb495,2024-08-05T15:41:07.330000Z,divine_comedian#0,greenbee9327,"for actively debugging, resolving and following on missing donations due to USDC-e wrong data",0,0,66adffb1476b50fa698d731d,nicbals,work_0xj4an,chuygarcia.eth,50.6666666666667,144,False,"for actively debugging, resolving and following on missing donations due to USDC-e wrong data"
37,68,66bc9bab309ac91dd5c4e175,2024-08-14T11:57:31.178000Z,moenick,snakey_jakey.,for working hard to finish up the Stellar staging ASAP so we can get Stellar's input on our work,0,0,66b34cb3476b50fa699212d7,nicbals,work_0xj4an,chuygarcia.eth,52.3333333333333,144,False,for working hard to finish up the Stellar staging ASAP so we can get Stellar's input on our work
40,170,66c5d5d78d62c5cc99de6f32,2024-08-21T11:56:07.874000Z,parrachia#0,snakey_jakey.,"for being Mr Notion, if there is something that can make the galaxies life easier via notion, he will create it and roll it out. Plus he is a great man who you can rely on, when something comes up that needs attention, both pro & personal, he is the one you want to call",0,0,66b34a73476b50fa69920f40,hanners717,work_0xj4an,rohekbenitez.eth,52.3333333333333,144,False,"for being Mr Notion, if there is something that can make the galaxies life easier via notion, he will create it and roll it out. Plus he is a great man who you can rely on, when something comes up that needs attention, both pro & personal, he is the one you want to call"
43,167,66c5d5148d62c5cc99de6c83,2024-08-21T11:52:52.260000Z,moenick,snakey_jakey.,"for kicking some ass with the Stellar staging, can't wait to see what you roll out on Monday",0,0,66b34cb3476b50fa699212d7,nicbals,work_0xj4an,chuygarcia.eth,52.3333333333333,144,False,"for kicking some ass with the Stellar staging, can't wait to see what you roll out on Monday"
46,87,66bf07f58d62c5cc99da485b,2024-08-16T08:04:05.187000Z,NicoBals#2154,freshelle,for leading the initiative to update the self-review questions by adding qualitative questions that will be really helpful for getting an overall assessment at the end of each period. This will help us strategize and make necessary changes in our processes and flows.,0,0,66b4713f309ac91dd5bcb7d8,hanners717,work_0xj4an,chuygarcia.eth,52.3333333333333,144,False,for leading the initiative to update the self-review questions by adding qualitative questions that will be really helpful for getting an overall assessment at the end of each period. This will help us strategize and make necessary changes in our processes and flows.
50,130,66c2a5158d62c5cc99dc7324,2024-08-19T01:51:17.673000Z,NicoBals#2154,hanners717#0,For his overextension to help contributors reach their dreams by helping them supporting documents and forms for their digital nomad visas,0,0,66bf0b208d62c5cc99da55f6,hanners717,work_0xj4an,chuygarcia.eth,52.3333333333333,144,False,For his overextension to help contributors reach their dreams by helping them supporting documents and forms for their digital nomad visas
54,340,66d09c170305efa318363c19,2024-08-29T16:04:39.497000Z,divine_comedian#0,karmaticacid#0,"for taking feedback and putting together just beautiful reflective plans on how to improve their leadership  skillz with haste, care & love! with captains like you at the helm, it's no wonder Giveth is such a great place to work",0,0,66bf095f8d62c5cc99da4983,nicbals,work_0xj4an,chuygarcia.eth,52.3333333333333,144,False,"for taking feedback and putting together just beautiful reflective plans on how to improve their leadership  skillz with haste, care & love! with captains like you at the helm, it's no wonder Giveth is such a great place to work"
80,259,66c75a848d62c5cc99df8866,2024-08-22T15:34:28.557000Z,dearhaija,Maryjaf#2478,for her great work on endaoment project,0,66c7584a8d62c5cc99df7a84,0,forestkeeperio,work_0xj4an,cherrywiner,18.3333333333333,144,False,for her great work on endaoment project
86,250,66c759468d62c5cc99df8237,2024-08-22T15:29:10.235000Z,moenick,greenbee9327,for getting Stellar Integration close to completion timeline in such a short timeline and following up on unknowns and Stellar Specific user experiences.,0,0,66b34cb3476b50fa699212d7,nicbals,work_0xj4an,chuygarcia.eth,55.0,144,False,for getting Stellar Integration close to completion timeline in such a short timeline and following up on unknowns and Stellar Specific user experiences.
88,346,66d0b0210305efa3183655c0,2024-08-29T17:30:09.366000Z,divine_comedian#0,karmaticacid#0,for being so on top of doing KYC for Giveth for the catographer sybndicate QF round. his speediness means 12k ARB will be coming to Giveth in time for next month's payments,0,0,66c5d3cb8d62c5cc99de67e7,nicbals,work_0xj4an,chuygarcia.eth,55.0,144,False,for being so on top of doing KYC for Giveth for the catographer sybndicate QF round. his speediness means 12k ARB will be coming to Giveth in time for next month's payments
99,76,66bdf98f309ac91dd5c801ed,2024-08-15T12:50:23.113000Z,divine_comedian#0,snakey_jakey.,for getting the endaoment partnership over the finish line and helping to add a couple 1000 new projects,0,0,66b34d17476b50fa69921499,nicbals,work_0xj4an,chuygarcia.eth,55.0,144,False,for getting the endaoment partnership over the finish line and helping to add a couple 1000 new projects
