,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
32,317,6607c2b9dc75ca6645ba5e5b,2024-03-30T07:43:53.445000Z,griffgreen#0,snakey_jakey.,"for their hard work with getting $GIV on LBANK recently, can't wait to see what happens with it this upcoming week",6605877cdc75ca6645b8b3f2,0,0,nikola_creatrix,cherrywiner,ramin,49.6666666666667,144.0,False,"for their hard work with getting $GIV on LBANK recently, can't wait to see what happens with it this upcoming week"
57,47,65e8f8a828d8e9c7ec37331e,2024-03-06T23:13:44.095000Z,mohammad_ranjbar_z,griffgreen#0,"for working together to get the final data out for the polygon round... honestly, we bit off more than we could chew with this one... there was A LOT of issues that we ran into, but you all powered thru it and got the data out. HUGE.",0,65e8f3ce28d8e9c7ec372eaf,0,freshelle,divine_comedian,ramin,20.0,89.0,False,"for working together to get the final data out for the polygon round... honestly, we bit off more than we could chew with this one... there was A LOT of issues that we ran into, but you all powered thru it and got the data out. HUGE."
58,303,6607c06ddc75ca6645ba5217,2024-03-30T07:34:05.875000Z,nikolacreatrix#0,snakey_jakey.,aka Dr DAO PHD as she did an incredible job with the DAO health report. It was the nicest doctors visit I've had in a long time and so much care shown to all the contributors,0,660538d069c43470e2171450,0,andrealomelin,divine_comedian,ramin,1.66666666666667,89.0,False,aka Dr DAO PHD as she did an incredible job with the DAO health report. It was the nicest doctors visit I've had in a long time and so much care shown to all the contributors
62,79,65f1f9bb28d8e9c7ec3e0d5c,2024-03-13T19:08:43.556000Z,mohammad_ranjbar_z,karmaticacid#0,"for being super reliable and supportive & QUICK on all my many query & database checking needs, all the bug fixes for QF & changes. it has been a lot of work, and these two are always staying postivie ,working as a team & rolling with the punches. their vibes are amazing, and I'm so grateful!",0,65f0dafb28d8e9c7ec3ce2ee,0,freshelle,divine_comedian,ramin,20.0,89.0,False,"for being super reliable and supportive & QUICK on all my many query & database checking needs, all the bug fixes for QF & changes. it has been a lot of work, and these two are always staying postivie ,working as a team & rolling with the punches. their vibes are amazing, and I'm so grateful!"
63,80,65f1f9bb28d8e9c7ec3e0d5b,2024-03-13T19:08:43.556000Z,carlos096,karmaticacid#0,"for being super reliable and supportive & QUICK on all my many query & database checking needs, all the bug fixes for QF & changes. it has been a lot of work, and these two are always staying postivie ,working as a team & rolling with the punches. their vibes are amazing, and I'm so grateful!",0,65f0dafb28d8e9c7ec3ce2ed,0,freshelle,divine_comedian,ramin,20.0,89.0,False,"for being super reliable and supportive & QUICK on all my many query & database checking needs, all the bug fixes for QF & changes. it has been a lot of work, and these two are always staying postivie ,working as a team & rolling with the punches. their vibes are amazing, and I'm so grateful!"
69,163,65f521ec69c43470e20a161b,2024-03-16T04:37:00.073000Z,mohammad_ranjbar_z,greenbee9327,for owning up several pieces of QF business logic and spending time to create detailed query reference guide for common QF queries  https://github.com/Giveth/giveth-dapps-v2/issues/3828. This is very useful and also helps create a documentation for similar future asks 👏🏻👏🏻👏🏻,0,65f3183828d8e9c7ec3f7e16,0,freshelle,divine_comedian,ramin,20.0,89.0,False,for owning up several pieces of QF business logic and spending time to create detailed query reference guide for common QF queries  https://github.com/Giveth/giveth-dapps-v2/issues/3828. This is very useful and also helps create a documentation for similar future asks 👏🏻👏🏻👏🏻
70,102,65f31a6728d8e9c7ec3f8553,2024-03-14T15:40:23.464000Z,mohammad_ranjbar_z,greenbee9327,for owning QF round issues and being available beyond his work time to support urgent data issues👏🏻,0,65f3183828d8e9c7ec3f7e16,0,freshelle,divine_comedian,ramin,20.0,89.0,False,for owning QF round issues and being available beyond his work time to support urgent data issues👏🏻
86,168,65f8597d69c43470e20cdba6,2024-03-18T15:10:53.140000Z,divine_comedian#0,karmaticacid#0,for all his work deprecating the GIVgarden & sorting out all the close out things to make sure we're not opening up any vulnerabilities or maddress. it's been a long time coming,0,0,65f0da8528d8e9c7ec3ce1fa,freshelle,cherrywiner,danibelle_the_uno_and_only,48.0,89.0,False,for all his work deprecating the GIVgarden & sorting out all the close out things to make sure we're not opening up any vulnerabilities or maddress. it's been a long time coming
101,226,65fe710d69c43470e211737a,2024-03-23T06:05:01.360000Z,whyldwanderer#0,snakey_jakey.,for all her tirersome work on GIVbacks distro. It is a lot of hard work and cat herding but she gets it done with a smile everytime,0,65f4aa6469c43470e209bdf9,0,nikola_creatrix,chuygarcia.eth,ramin,6.0,55.0,False,for all her tirersome work on GIVbacks distro. It is a lot of hard work and cat herding but she gets it done with a smile everytime
114,231,65fedf7869c43470e211c3cd,2024-03-23T13:56:08.729000Z,whyldwanderer#0,divine_comedian#0,"for taking care of GIVbacks while on vacay and coming back strong, reading through the new project specifications and all the related threads that her opinion is valued on",0,65f4aa6469c43470e209bdf9,0,nikola_creatrix,chuygarcia.eth,ramin,8.66666666666667,55.0,False,"for taking care of GIVbacks while on vacay and coming back strong, reading through the new project specifications and all the related threads that her opinion is valued on"
